,feature,icc_value,c_down,c_up,sequence
359,log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.91,0.84,0.96,dce
360,log-sigma-2-0-mm-3D_ngtdm_Contrast,0.95,0.91,0.98,adc
361,log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.4,0.24,0.64,dce
362,log-sigma-2-0-mm-3D_ngtdm_Strength,0.93,0.87,0.97,adc
363,log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.65,0.9,dce
364,log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.97,0.95,0.99,adc
365,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.98,0.95,0.99,dce
366,log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.98,0.96,0.99,dce
367,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.98,1.0,adc
368,log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.97,0.95,0.99,dce
369,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
370,log-sigma-2-0-mm-3D_gldm_DependenceVariance,1.0,0.99,1.0,adc
371,log-sigma-2-0-mm-3D_ngtdm_Busyness,0.92,0.86,0.97,dce
372,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
373,log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.96,0.93,0.98,dce
374,log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.99,0.97,0.99,adc
375,log-sigma-2-0-mm-3D_ngtdm_Complexity,0.84,0.73,0.93,dce
376,log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.93,0.87,0.97,adc
377,log-sigma-2-0-mm-3D_ngtdm_Contrast,0.97,0.95,0.99,dce
378,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
379,log-sigma-2-0-mm-3D_ngtdm_Strength,0.45,0.28,0.68,dce
380,log-sigma-2-0-mm-3D_gldm_DependenceEntropy,1.0,0.99,1.0,dce
381,log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.94,0.89,0.97,adc
382,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.98,0.97,0.99,dce
383,log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.91,0.85,0.96,adc
384,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.99,0.98,1.0,dce
385,log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.75,0.61,0.89,adc
386,log-sigma-2-0-mm-3D_gldm_DependenceVariance,1.0,0.99,1.0,dce
387,log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.98,0.96,0.99,adc
388,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
389,log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.93,0.88,0.97,adc
390,log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.99,0.97,0.99,dce
391,log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.68,0.51,0.84,adc
392,log-sigma-3-0-mm-3D_firstorder_10Percentile,0.99,0.98,1.0,adc
393,log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.4,0.24,0.64,dce
394,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
395,log-sigma-3-0-mm-3D_firstorder_90Percentile,1.0,1.0,1.0,adc
396,log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.36,0.21,0.61,dce
397,log-sigma-3-0-mm-3D_firstorder_Energy,0.98,0.96,0.99,adc
398,log-sigma-3-0-mm-3D_firstorder_Entropy,0.99,0.99,1.0,adc
399,log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.86,0.76,0.94,dce
400,log-sigma-3-0-mm-3D_firstorder_InterquartileRange,1.0,0.99,1.0,adc
401,log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.83,0.71,0.92,dce
402,log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.99,0.97,0.99,adc
403,log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.97,0.99,dce
404,log-sigma-3-0-mm-3D_firstorder_Maximum,0.96,0.92,0.98,adc
405,log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.82,0.7,0.92,dce
406,log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,adc
407,log-sigma-3-0-mm-3D_firstorder_Mean,1.0,0.99,1.0,adc
408,log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.89,0.8,0.95,dce
409,log-sigma-3-0-mm-3D_firstorder_Median,0.99,0.99,1.0,adc
410,log-sigma-3-0-mm-3D_firstorder_10Percentile,0.99,0.99,1.0,dce
411,log-sigma-3-0-mm-3D_firstorder_Minimum,0.92,0.85,0.97,adc
412,log-sigma-3-0-mm-3D_firstorder_90Percentile,0.99,0.98,0.99,dce
413,log-sigma-3-0-mm-3D_firstorder_Range,0.95,0.91,0.98,adc
414,log-sigma-3-0-mm-3D_firstorder_Energy,0.98,0.97,0.99,dce
415,log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,adc
416,log-sigma-3-0-mm-3D_firstorder_Entropy,1.0,0.99,1.0,dce
417,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,1.0,adc
418,log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.99,0.99,1.0,dce
419,log-sigma-3-0-mm-3D_firstorder_Skewness,0.99,0.98,1.0,adc
420,log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.43,0.27,0.67,dce
421,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.98,0.96,0.99,adc
422,log-sigma-3-0-mm-3D_firstorder_Maximum,0.96,0.93,0.99,dce
423,log-sigma-3-0-mm-3D_firstorder_Uniformity,1.0,0.99,1.0,adc
424,log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce
425,log-sigma-3-0-mm-3D_firstorder_Variance,0.99,0.99,1.0,adc
426,log-sigma-3-0-mm-3D_firstorder_Mean,0.99,0.98,1.0,dce
427,log-sigma-3-0-mm-3D_firstorder_Median,0.98,0.96,0.99,dce
428,log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.93,0.87,0.97,adc
429,log-sigma-3-0-mm-3D_firstorder_Minimum,0.76,0.62,0.89,dce
430,log-sigma-3-0-mm-3D_glcm_ClusterProminence,1.0,0.99,1.0,adc
431,log-sigma-3-0-mm-3D_firstorder_Range,0.82,0.71,0.92,dce
432,log-sigma-3-0-mm-3D_glcm_ClusterShade,0.98,0.96,0.99,adc
433,log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,dce
434,log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.99,0.99,1.0,adc
435,log-sigma-3-0-mm-3D_glcm_Contrast,0.99,0.98,1.0,adc
436,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.98,0.96,0.99,dce
437,log-sigma-3-0-mm-3D_glcm_Correlation,0.98,0.97,0.99,adc
438,log-sigma-3-0-mm-3D_firstorder_Skewness,0.33,0.19,0.57,dce
439,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.99,0.99,1.0,adc
440,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.98,0.97,0.99,dce
441,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.99,0.98,1.0,adc
442,log-sigma-3-0-mm-3D_firstorder_Uniformity,1.0,0.99,1.0,dce
443,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.98,0.97,0.99,adc
444,log-sigma-3-0-mm-3D_firstorder_Variance,0.99,0.98,1.0,dce
445,log-sigma-3-0-mm-3D_glcm_Id,1.0,0.99,1.0,adc
446,log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.53,0.36,0.75,dce
447,log-sigma-3-0-mm-3D_glcm_Idm,1.0,0.99,1.0,adc
448,log-sigma-3-0-mm-3D_glcm_Idmn,0.93,0.87,0.97,adc
449,log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.88,0.79,0.95,dce
450,log-sigma-3-0-mm-3D_glcm_Idn,0.94,0.89,0.97,adc
451,log-sigma-3-0-mm-3D_glcm_ClusterShade,0.97,0.94,0.99,dce
452,log-sigma-3-0-mm-3D_glcm_Imc1,0.98,0.96,0.99,adc
453,log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.99,0.98,1.0,dce
454,log-sigma-3-0-mm-3D_glcm_Imc2,0.99,0.98,1.0,adc
455,log-sigma-3-0-mm-3D_glcm_Contrast,0.98,0.97,0.99,dce
456,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.99,0.99,1.0,adc
457,log-sigma-3-0-mm-3D_glcm_Correlation,0.86,0.76,0.94,dce
458,log-sigma-3-0-mm-3D_glcm_JointAverage,0.93,0.88,0.97,adc
459,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.99,0.99,1.0,dce
460,log-sigma-3-0-mm-3D_glcm_JointEnergy,1.0,0.99,1.0,adc
461,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,1.0,0.99,1.0,dce
462,log-sigma-3-0-mm-3D_glcm_JointEntropy,0.99,0.99,1.0,adc
463,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.98,0.96,0.99,dce
464,log-sigma-3-0-mm-3D_glcm_MCC,0.98,0.97,0.99,adc
465,log-sigma-3-0-mm-3D_glcm_Id,1.0,0.99,1.0,dce
466,log-sigma-3-0-mm-3D_glcm_MaximumProbability,1.0,1.0,1.0,adc
467,log-sigma-3-0-mm-3D_glcm_Idm,1.0,0.99,1.0,dce
468,log-sigma-3-0-mm-3D_glcm_SumAverage,0.93,0.88,0.97,adc
469,log-sigma-3-0-mm-3D_glcm_Idmn,0.96,0.93,0.98,dce
470,log-sigma-3-0-mm-3D_glcm_SumEntropy,1.0,0.99,1.0,adc
471,log-sigma-3-0-mm-3D_glcm_Idn,0.97,0.95,0.99,dce
472,log-sigma-3-0-mm-3D_glcm_SumSquares,0.99,0.99,1.0,adc
473,log-sigma-3-0-mm-3D_glcm_Imc1,0.99,0.99,1.0,dce
474,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
475,log-sigma-3-0-mm-3D_glcm_Imc2,0.96,0.93,0.98,dce
476,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
477,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.99,0.98,1.0,dce
478,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.99,0.99,1.0,adc
479,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.93,0.87,0.97,adc
480,log-sigma-3-0-mm-3D_glcm_JointAverage,0.75,0.61,0.89,dce
481,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
482,log-sigma-3-0-mm-3D_glcm_JointEnergy,1.0,0.99,1.0,dce
483,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.92,0.86,0.97,adc
484,log-sigma-3-0-mm-3D_glcm_JointEntropy,1.0,0.99,1.0,dce
485,log-sigma-3-0-mm-3D_glcm_MCC,0.77,0.63,0.89,dce
486,log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.94,0.89,0.97,adc
487,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.93,0.87,0.97,adc
488,log-sigma-3-0-mm-3D_glcm_MaximumProbability,1.0,0.99,1.0,dce
489,log-sigma-3-0-mm-3D_glcm_SumAverage,0.75,0.61,0.89,dce
490,log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.99,0.98,0.99,adc
491,log-sigma-3-0-mm-3D_glcm_SumEntropy,1.0,0.99,1.0,dce
492,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,adc
493,log-sigma-3-0-mm-3D_glcm_SumSquares,0.99,0.98,1.0,dce
494,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
495,log-sigma-3-0-mm-3D_glrlm_RunPercentage,1.0,1.0,1.0,adc
496,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,dce
497,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
498,log-sigma-3-0-mm-3D_glrlm_RunVariance,1.0,1.0,1.0,adc
499,log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
500,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.98,0.97,0.99,dce
501,log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.93,0.87,0.97,adc
502,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.54,0.36,0.75,dce
503,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.93,0.87,0.97,adc
504,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,1.0,0.99,1.0,dce
505,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.98,0.97,0.99,adc
506,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.51,0.34,0.73,dce
507,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.98,0.96,0.99,adc
508,log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.97,0.95,0.99,adc
509,log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.93,0.88,0.97,dce
510,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.93,0.88,0.97,adc
511,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9,0.82,0.96,dce
512,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,1.0,0.99,1.0,adc
513,log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.99,0.98,1.0,dce
514,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.97,0.99,adc
515,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,dce
516,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.94,0.99,adc
517,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
518,log-sigma-3-0-mm-3D_glrlm_RunPercentage,1.0,1.0,1.0,dce
519,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.91,0.84,0.96,adc
520,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.97,0.95,0.99,adc
521,log-sigma-3-0-mm-3D_glrlm_RunVariance,0.99,0.99,1.0,dce
522,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.89,0.8,0.95,adc
523,log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
524,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.89,0.8,0.95,adc
525,log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.57,0.4,0.78,dce
526,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.89,0.81,0.95,dce
527,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.92,0.86,0.97,adc
528,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.94,0.89,0.98,dce
529,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.91,0.84,0.96,adc
530,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.97,0.95,0.99,dce
531,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.98,0.96,0.99,adc
532,log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.73,0.58,0.87,dce
533,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.99,0.98,0.99,adc
534,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.54,0.37,0.75,dce
535,log-sigma-3-0-mm-3D_glszm_ZoneVariance,1.0,0.99,1.0,adc
536,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.98,0.96,0.99,dce
537,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.97,0.95,0.99,adc
538,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.58,0.4,0.78,dce
539,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.96,0.92,0.98,adc
540,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.92,0.98,dce
541,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.97,0.94,0.99,adc
542,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.98,0.96,0.99,adc
543,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.91,0.84,0.96,dce
544,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.94,0.89,0.98,dce
545,log-sigma-3-0-mm-3D_ngtdm_Strength,0.92,0.86,0.97,adc
546,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.94,0.9,0.98,dce
547,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.97,0.94,0.99,adc
548,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.95,0.9,0.98,dce
549,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.98,1.0,adc
550,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.53,0.36,0.74,dce
551,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,adc
552,log-sigma-3-0-mm-3D_gldm_DependenceVariance,1.0,1.0,1.0,adc
553,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.84,0.72,0.93,dce
554,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
555,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.98,0.97,0.99,dce
556,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.99,0.98,1.0,dce
557,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.99,0.99,1.0,adc
558,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.93,0.87,0.97,adc
559,log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.98,0.95,0.99,dce
560,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.96,0.92,0.98,dce
561,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
562,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.96,0.93,0.99,dce
563,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.95,0.91,0.98,adc
564,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.78,0.64,0.9,dce
565,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.92,0.98,adc
566,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.98,0.96,0.99,dce
567,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.93,0.88,0.97,adc
568,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,adc
569,log-sigma-3-0-mm-3D_ngtdm_Strength,0.45,0.29,0.69,dce
570,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.9,0.98,adc
571,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.99,0.99,1.0,dce
572,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.98,0.96,0.99,dce
573,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.91,0.84,0.96,adc
574,log-sigma-4-0-mm-3D_firstorder_10Percentile,0.99,0.99,1.0,adc
575,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.99,0.98,1.0,dce
576,log-sigma-4-0-mm-3D_firstorder_90Percentile,1.0,1.0,1.0,adc
577,log-sigma-3-0-mm-3D_gldm_DependenceVariance,1.0,0.99,1.0,dce
578,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.97,0.99,dce
579,log-sigma-4-0-mm-3D_firstorder_Energy,0.98,0.96,0.99,adc
580,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.99,0.98,1.0,dce
581,log-sigma-4-0-mm-3D_firstorder_Entropy,1.0,0.99,1.0,adc
582,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.54,0.36,0.75,dce
583,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,1.0,0.99,1.0,adc
584,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce
585,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.98,0.96,0.99,adc
586,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.51,0.34,0.73,dce
587,log-sigma-4-0-mm-3D_firstorder_Maximum,0.98,0.97,0.99,adc
588,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.94,0.89,0.97,dce
589,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,adc
590,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9,0.83,0.96,dce
591,log-sigma-4-0-mm-3D_firstorder_Mean,1.0,0.99,1.0,adc
592,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce
593,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.82,0.7,0.92,dce
594,log-sigma-4-0-mm-3D_firstorder_Median,1.0,0.99,1.0,adc
595,log-sigma-4-0-mm-3D_firstorder_Minimum,0.92,0.85,0.97,adc
596,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.94,0.89,0.98,dce
597,log-sigma-4-0-mm-3D_firstorder_Range,0.97,0.94,0.99,adc
598,log-sigma-4-0-mm-3D_firstorder_10Percentile,0.99,0.99,1.0,dce
599,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,adc
600,log-sigma-4-0-mm-3D_firstorder_90Percentile,0.96,0.93,0.98,dce
601,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,1.0,0.99,1.0,adc
602,log-sigma-4-0-mm-3D_firstorder_Energy,0.98,0.97,0.99,dce
603,log-sigma-4-0-mm-3D_firstorder_Skewness,0.99,0.98,1.0,adc
604,log-sigma-4-0-mm-3D_firstorder_Entropy,1.0,0.99,1.0,dce
605,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.98,0.96,0.99,adc
606,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.99,0.99,1.0,dce
607,log-sigma-4-0-mm-3D_firstorder_Uniformity,1.0,0.99,1.0,adc
608,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.51,0.34,0.73,dce
609,log-sigma-4-0-mm-3D_firstorder_Variance,1.0,0.99,1.0,adc
610,log-sigma-4-0-mm-3D_firstorder_Maximum,1.0,1.0,1.0,dce
611,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.93,0.87,0.97,adc
612,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce
613,log-sigma-4-0-mm-3D_glcm_ClusterProminence,1.0,1.0,1.0,adc
614,log-sigma-4-0-mm-3D_firstorder_Mean,0.99,0.98,1.0,dce
615,log-sigma-4-0-mm-3D_glcm_ClusterShade,0.99,0.98,0.99,adc
616,log-sigma-4-0-mm-3D_firstorder_Median,0.99,0.98,0.99,dce
617,log-sigma-4-0-mm-3D_glcm_ClusterTendency,1.0,0.99,1.0,adc
618,log-sigma-4-0-mm-3D_firstorder_Minimum,0.84,0.72,0.93,dce
619,log-sigma-4-0-mm-3D_glcm_Contrast,1.0,0.99,1.0,adc
620,log-sigma-4-0-mm-3D_firstorder_Range,0.88,0.8,0.95,dce
621,log-sigma-4-0-mm-3D_glcm_Correlation,0.99,0.98,1.0,adc
622,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,dce
623,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,1.0,0.99,1.0,adc
624,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.98,0.96,0.99,dce
625,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.99,0.99,1.0,adc
626,log-sigma-4-0-mm-3D_firstorder_Skewness,0.33,0.18,0.57,dce
627,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.99,0.99,1.0,adc
628,log-sigma-4-0-mm-3D_glcm_Id,1.0,0.99,1.0,adc
629,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.98,0.97,0.99,dce
630,log-sigma-4-0-mm-3D_firstorder_Uniformity,0.99,0.99,1.0,dce
631,log-sigma-4-0-mm-3D_glcm_Idm,1.0,0.99,1.0,adc
632,log-sigma-4-0-mm-3D_firstorder_Variance,0.99,0.99,1.0,dce
633,log-sigma-4-0-mm-3D_glcm_Idmn,0.94,0.89,0.97,adc
634,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.64,0.47,0.82,dce
635,log-sigma-4-0-mm-3D_glcm_Idn,0.95,0.91,0.98,adc
636,log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.92,0.85,0.97,dce
637,log-sigma-4-0-mm-3D_glcm_Imc1,0.98,0.97,0.99,adc
638,log-sigma-4-0-mm-3D_glcm_ClusterShade,0.97,0.95,0.99,dce
639,log-sigma-4-0-mm-3D_glcm_Imc2,0.99,0.98,1.0,adc
640,log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.99,0.98,1.0,dce
641,log-sigma-4-0-mm-3D_glcm_InverseVariance,0.99,0.99,1.0,adc
642,log-sigma-4-0-mm-3D_glcm_JointAverage,0.94,0.9,0.98,adc
643,log-sigma-4-0-mm-3D_glcm_Contrast,0.99,0.97,0.99,dce
644,log-sigma-4-0-mm-3D_glcm_JointEnergy,1.0,0.99,1.0,adc
645,log-sigma-4-0-mm-3D_glcm_Correlation,0.88,0.8,0.95,dce
646,log-sigma-4-0-mm-3D_glcm_JointEntropy,1.0,0.99,1.0,adc
647,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.99,0.99,1.0,dce
648,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,1.0,0.99,1.0,dce
649,log-sigma-4-0-mm-3D_glcm_MCC,0.99,0.98,0.99,adc
650,log-sigma-4-0-mm-3D_glcm_MaximumProbability,0.99,0.99,1.0,adc
651,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.98,0.97,0.99,dce
652,log-sigma-4-0-mm-3D_glcm_SumAverage,0.94,0.9,0.98,adc
653,log-sigma-4-0-mm-3D_glcm_Id,1.0,0.99,1.0,dce
654,log-sigma-4-0-mm-3D_glcm_Idm,1.0,0.99,1.0,dce
